Gene_ID	brain_1	brain_2	brain_3	liver_1	liver_2	liver_3	testis_1	testis_2	testis_3
ENSG00000198739	50.193	50.4285	75.9319	NA	NA	NA	12.7857	40.2445	0.618
ENSG00000198740	19.6553	44.435	16.8561	24.3874	9.439	8.0119	40.1792	39.6078	17.5559
ENSG00000198742	35.1681	28.8543	31.8384	6.5043	11.8495	36.3986	114.0727	115.3899	81.1749
ENSG00000198743	26.2145	29.0367	33.0029	11.2485	5.2018	4.8561	31.258	12.0227	14.9817
ENSG00000198746	10.0809	10.313	7.5472	2.8064	10.59	7.5862	9.831	4.6221	21.6302
ENSG00000198752	107.8562	105.3089	98.3705	28.1018	68.4904	62.0333	52.9752	29.6192	122.1076
ENSG00000198753	20.3925	18.1497	13.4903	0.3249	0.9325	1.2989	6.5863	5.2229	29.6933
ENSG00000198754	0.0931	0.1669	0.1735	0	0	0	18.2379	19.109	1.1414
ENSG00000198755	121.5079	148.1129	74.4213	79.8257	172.6585	162.6412	85.3034	64.0816	354.5494
ENSG00000198756	36.9803	41.5354	41.0469	NA	NA	NA	8.5692	12.8088	9.3884
ENSG00000198758	NA	NA	NA	0.0369	0	0	3.8517	9.9194	2.2341
ENSG00000198759	0.608	0.5841	0.9987	NA	NA	NA	0.7273	0.3592	0.4219
ENSG00000198763	320.8048	770.2611	520.9664	1605.3506	109.3982	51.8179	463.3908	1232.6583	46.291
ENSG00000198765	0	0	0	NA	NA	NA	160.0834	108.267	1.7711
ENSG00000198771	6.3002	4.4572	3.6643	5.7337	21.373	27.611	4.1137	7.3109	37.0012
ENSG00000198774	NA	NA	NA	3.338	0	0	NA	NA	NA
ENSG00000198780	74.2115	92.1175	92.7851	2.3144	0.2953	1.1568	58.948	35.945	8.0159
ENSG00000198783	17.3823	21.6122	15.2616	5.6297	10.5604	11.5894	25.2611	14.6913	36.3016
ENSG00000198785	12.548	6.3907	13.0609	NA	NA	NA	0.6408	3.3816	1.115
ENSG00000198786	420.4383	1361.7829	756.7614	5488.2531	675.0145	726.166	417.2063	907.4539	222.4612
ENSG00000198791	37.418	58.1111	52.4316	26.1704	4.3127	5.8134	43.8113	40.7495	8.2185
ENSG00000198792	65.396	44.8135	45.7492	9.3763	12.2875	8.2521	7.0684	6.5736	40.857
ENSG00000198793	41.4659	29.8842	38.6672	14.6776	23.9783	14.204	85.9416	131.382	79.9213
ENSG00000198794	198.3523	174.669	192.2902	0.246	0.9417	0.7379	4.4832	6.959	16.6659
ENSG00000198795	13.2087	11.9921	13.2906	1.0943	0	0.3646	4.1688	3.0443	10.8481
ENSG00000198796	NA	NA	NA	0.326	8.3527	5.6483	2.5978	5.4119	0.423
ENSG00000198797	62.224	35.616	64.565	NA	NA	NA	0.2645	2.8738	0.1534
ENSG00000198798	0	0	0	NA	NA	NA	5.9466	2.5579	4.2803
ENSG00000198799	16.4829	15.7327	18.1705	NA	NA	NA	14.273	8.5435	9.6991
ENSG00000198804	2413.7744	4751.4029	3290.0769	3958.6081	10161.2952	6044.2924	1281.0747	1803.2092	2095.5444
ENSG00000198805	6.8983	5.8875	5.7339	9.4818	31.4714	20.7336	7.1154	2.0626	21.5804
ENSG00000198807	NA	NA	NA	NA	NA	NA	0.529	0.6158	0.3068
ENSG00000198812	0	0	0	NA	NA	NA	0.626	0	0.2594
ENSG00000198814	4.304	3.3962	3.4509	8.1832	2.8474	11.2721	13.94	14.8849	1.4935
ENSG00000198815	34.2775	36.5985	41.2143	7.8091	3.9597	6.9388	30.8869	34.2855	16.7579
ENSG00000198816	NA	NA	NA	12.4599	131.4616	85.1043	NA	NA	NA
ENSG00000198818	46.2468	40.793	35.7659	10.5254	14.6719	9.6121	36.3594	28.0988	27.4883
ENSG00000198821	NA	NA	NA	2.0161	13.5038	9.0689	NA	NA	NA
ENSG00000198822	91.9458	65.2295	84.4353	NA	NA	NA	3.1738	1.2316	0.9204
ENSG00000198824	8.5382	9.4105	10.9451	5.4726	4.5514	4.8059	7.9813	6.9302	5.5339
ENSG00000198825	170.8379	219.7584	238.9427	1.2111	0	0.1009	21.4386	13.8351	2.5366
ENSG00000198826	0.9886	1.3086	1.419	NA	NA	NA	16.7329	14.327	1.727
ENSG00000198829	0.1439	1.9999	0.5813	1.986	0.4751	0.2482	NA	NA	NA
ENSG00000198830	71.778	170.9976	62.0619	148.5066	249.2222	239.347	219.1059	202.9187	509.933
ENSG00000198832	57.2849	59.0635	61.974	11.9619	17.1688	25.0535	21.2852	47.7096	164.1522
ENSG00000198833	26.3693	33.8749	24.3726	38.1276	8.4815	9.9029	78.8699	129.9257	16.0475
ENSG00000198835	23.0618	18.7142	14.4357	NA	NA	NA	1.3329	1.0345	12.5041
ENSG00000198836	99.1859	108.6353	140.0732	21.6299	1.8014	1.7592	34.9061	22.0518	0.6242
ENSG00000198837	22.0578	22.695	23.3963	2.6388	16.0269	14.0219	4.2353	3.7626	17.7058
ENSG00000198838	16.847	6.8305	10.9826	0	0	0	3.2691	4.4479	0.515
ENSG00000198839	29.0238	38.21	37.5381	21.4363	3.8818	5.5298	34.7836	26.8252	6.1389
ENSG00000198840	2633.7984	7211.6642	2591.6634	11260.4484	1400.9785	529.0653	1787.416	4003.495	381.591
ENSG00000198841	5.4316	5.3574	5.8656	1.347	11.4321	6.7911	7.0732	6.0875	25.1844
ENSG00000198842	1.6005	0.8139	0.9799	NA	NA	NA	NA	NA	NA
ENSG00000198843	105.6332	80.7149	86.367	42.4305	23.9541	24.6003	32.3449	15.3575	51.8682
ENSG00000198844	0.2004	0.1027	0.427	3.0372	6.4266	2.7645	1.0554	0.9102	5.4415
ENSG00000198846	24.6514	26.4103	18.9032	2.0266	0.8618	1.3505	10.7087	10.5081	16.7733
ENSG00000198848	0.4243	0.8751	0.5275	564.2416	964.0051	620.0564	1.3685	4.5671	4.6832
ENSG00000198851	NA	NA	NA	10.2955	0.7652	2.7977	NA	NA	NA
ENSG00000198853	63.0607	47.883	60.3662	2.467	12.7469	10.3298	54.4913	104.0063	55.7793
ENSG00000198854	NA	NA	NA	NA	NA	NA	0	0	0
ENSG00000198855	8.8744	7.5337	8.3551	5.9338	21.7578	3.1695	9.5328	11.0559	18.3471
ENSG00000198856	13.9795	10.8061	16.5784	40.7502	14.0585	13.3011	17.7343	8.7472	19.2268
ENSG00000198858	24.909	19.2019	24.2249	12.9074	53.9876	35.5397	6.4694	6.4557	50.8724
ENSG00000198860	23.5464	22.7759	25.6973	6.89	9.7157	3.3833	10.8406	8.638	18.6958
ENSG00000198862	34.2062	24.652	39.6615	7.3146	0.1522	0.0795	37.0474	27.1888	5.7397
ENSG00000198863	28.6562	19.8874	23.2514	3.9618	8.7482	6.3635	14.6171	10.2762	26.5856
ENSG00000198865	4.1589	10.7637	3.8773	0	0	0	15.6966	10.4422	0
ENSG00000198870	0.8384	0.5638	1.0421	0	1.0202	0	14.0551	19.8336	8.8935
ENSG00000198873	12.194	15.3224	16.3746	11.5036	10.6371	13.152	6.6592	8.2694	13.247
ENSG00000198874	4.6693	4.2753	4.6597	3.2335	4.2882	3.2323	7.9705	5.9755	6.1576
ENSG00000198876	14.5465	14.7572	14.5185	12.3646	12.9706	10.8035	122.0606	91.0364	71.0524
ENSG00000198879	22.5676	24.196	15.7169	2.0534	0.9824	0.5132	2.4275	2.4038	16.1194
ENSG00000198881	0.6026	0.5403	0	NA	NA	NA	2.8836	1.7541	0.2712
ENSG00000198883	10.6824	4.8615	7.1065	NA	NA	NA	15.5036	6.575	29.6752
ENSG00000198885	0.5983	1.2262	0.8234	0.4055	0.2822	0.6633	30.671	39.302	7.8031
ENSG00000198886	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000198887	13.5167	13.2968	12.9822	10.4332	3.0329	3.1684	53.7154	33.8456	5.8361
ENSG00000198888	949.8331	2085.4184	1058.6141	5215.8904	1830.2947	1227.2835	1059.6935	2340.3821	777.0567
ENSG00000198889	NA	NA	NA	0	0	0	13.8237	7.8595	37.9149
ENSG00000198890	13.9744	7.9321	9.7612	1.1612	22.3279	4.8641	13.8191	9.4937	44.4492
ENSG00000198892	76.2031	76.625	63.6291	4.9352	9.6456	10.0766	6.7803	4.7751	44.4256
ENSG00000198894	72.9705	73.9137	73.5915	7.1729	13.9258	12.3659	23.183	15.195	28.696
ENSG00000198898	135.2935	197.9737	201.6882	73.384	10.5362	7.2415	50.5885	23.9342	7.7879
ENSG00000198899	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000198900	35.147	42.6037	39.2699	35.882	16.2581	15.4109	58.4854	33.3763	16.4156
ENSG00000198901	8.7357	10.9307	8.8106	2.1143	0.1445	0.4529	116.9334	81.3136	26.6071
ENSG00000198908	31.6236	42.5934	43.7933	2.1246	0.5808	1.1378	6.2153	2.5704	5.4207
ENSG00000198909	17.326	12.3498	13.0908	11.3434	13.0611	14.5291	40.201	45.8043	53.9549
ENSG00000198910	103.5759	96.31	117.3311	NA	NA	NA	0.6027	0	7.5596
ENSG00000198911	128.8918	105.4304	140.7927	46.1515	94.0351	78.9826	27.5388	24.0769	139.0492
ENSG00000198912	20.9416	19.575	19.5237	21.1318	19.2418	9.199	28.4273	23.4865	28.6038
ENSG00000198914	43.2499	35.2438	25.4758	0.1245	0.7942	0.083	0.6451	0.6932	1.2089
ENSG00000198915	39.0542	34.9293	43.5428	NA	NA	NA	2.6305	3.9631	11.3685
ENSG00000198917	14.5163	11.0517	11.4056	8.3274	34.1946	32.3046	12.7933	7.9843	27.9222
ENSG00000198918	51.9132	77.3052	36.5869	163.1288	0	1.5987	43.507	42.3012	1.1092
ENSG00000198919	60.2863	69.7883	81.9775	2.6668	0.4459	0.88	129.8167	82.3202	14.277
ENSG00000198920	19.048	13.9095	15.8781	2.797	3.0926	3.8522	44.6371	46.8629	10.532
ENSG00000198924	12.8732	14.7818	16.8512	6.431	0.0382	0.1198	8.7647	5.5606	0.5679
ENSG00000198925	59.1661	45.3856	53.6087	17.1525	40.6881	28.4034	119.5703	206.8502	99.3099
ENSG00000198929	28.8565	21.3138	18.7921	NA	NA	NA	NA	NA	NA
ENSG00000198930	0.9153	0.2736	0.1896	NA	NA	NA	0.9441	0.977	3.1031
ENSG00000198931	19.4419	11.1046	16.8013	42.5008	187.2899	154.552	25.4106	19.1887	101.4984
ENSG00000198932	98.0678	76.1381	107.0309	0.6404	2.7361	2.2927	4.8974	1.7416	11.2902
ENSG00000198933	11.7383	11.0868	8.5359	1.1813	4.0046	2.0243	6.296	10.4934	19.1254
ENSG00000198934	50.9475	45.4352	59.1869	0.3038	0.7061	0.3905	0.4412	0.4632	2.6492
ENSG00000198937	11.5594	16.5399	14.6747	25.6704	55.6222	33.5073	55.5571	72.6527	56.6504
ENSG00000198938	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000198939	3.8606	5.0522	6.3878	0.675	0	0	3.2825	2.0047	0.0936
ENSG00000198944	54.9977	48.6078	63.3265	0.4536	5.932	6.3483	0.1808	0.5262	0.6292
ENSG00000198945	8.7675	11.9782	9.5114	6.389	2.4454	2.4482	19.4351	14.9309	7.2291
ENSG00000198947	34.6952	25.9136	31.5673	14.1221	26.588	29.2792	10.1923	5.6459	17.1442
ENSG00000198948	45.0895	41.643	38.3646	42.9003	28.7251	20.2761	84.787	157.5049	14.7959
ENSG00000198951	11.5833	11.2782	6.7267	26.6951	52.5358	42.9784	11.7065	10.6311	45.5353
ENSG00000198952	41.1426	34.3628	41.4651	14.7806	32.5895	19.5773	41.5819	37.7937	57.0424
ENSG00000198954	63.6277	63.7247	90.5812	7.0529	5.1814	6.0812	36.5723	21.6219	23.9253
ENSG00000198959	5.9205	3.4554	5.7701	174.6075	274.5264	210.7903	3.0354	3.0289	68.3069
ENSG00000198960	3.9237	2.7284	2.6875	1.6577	2.9081	2.0714	1.0737	1.218	7.7131
ENSG00000198961	454.4134	555.3633	545.3184	54.2499	8.8667	11.7839	126.8655	71.0034	23.7759
ENSG00000198963	79.7481	96.1743	91.2831	NA	NA	NA	2.378	3.6074	0.5329
ENSG00000198964	26.082	23.4915	19.4312	12.806	12.6861	9.2369	16.8744	15.0075	17.7639
ENSG00000203326	4.4188	6.6638	5.2432	49.1785	0	0	8.5978	7.4769	0.03
ENSG00000203485	61.4712	34.251	56.1348	16.4997	90.7487	67.0044	22.4148	12.9664	84.8479
ENSG00000203499	NA	NA	NA	NA	NA	NA	3.7194	5.6215	4.4282
ENSG00000203546	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000203618	NA	NA	NA	2.4105	3.0754	1.2048	NA	NA	NA
ENSG00000203661	0	0	0	NA	NA	NA	0	0	0
ENSG00000203663	1.0781	0.3452	1.0051	0	0	0	0.7149	1.4179	0
ENSG00000203666	15.3545	24.6067	14.6195	3.7574	1.9774	3.5682	54.9267	34.5223	10.7499
ENSG00000203667	15.2959	26.8965	12.9639	24.2852	9.6963	18.8619	16.8904	17.6751	20.6945
ENSG00000203668	36.0988	21.2503	38.8534	NA	NA	NA	19.0716	13.3334	2.0632
ENSG00000203685	56.5222	18.2638	36.2907	NA	NA	NA	0.8136	2.3154	2.9889
ENSG00000203690	0	0	0	NA	NA	NA	7.4001	8.3893	8.8257
ENSG00000203697	NA	NA	NA	NA	NA	NA	1.5835	1.229	0.4133
ENSG00000203705	21.1997	25.3194	24.1109	4.7804	0.5808	1.9721	14.4267	13.0983	5.3154
ENSG00000203710	NA	NA	NA	NA	NA	NA	0.3437	0.2668	0.6977
ENSG00000203722	0	0	0.0675	NA	NA	NA	0	0.2	0.5977
ENSG00000203724	3.4668	2.3685	2.4625	6.5506	21.5292	17.6513	4.7679	4.8899	4.4446
ENSG00000203727	7.4801	4.0989	3.1855	15.414	13.034	22.2163	10.0016	6.21	25.9396
ENSG00000203730	0	0	0	0	0	0	0	0	0
ENSG00000203734	0	0	0	NA	NA	NA	0.1726	0.536	0
ENSG00000203737	5.4597	3.1642	5.4625	0.6892	0	0.2296	1.3049	1.1193	0.1593
ENSG00000203740	NA	NA	NA	NA	NA	NA	0.5216	0.5397	0.2017
ENSG00000203747	2.6616	22.2751	1.6543	20.2194	9.8445	8.9988	0.7437	0.6597	7.6414
ENSG00000203756	1.121	0.3351	1.5097	NA	NA	NA	NA	NA	NA
ENSG00000203757	0	0	0	0	0	0	0	0.0581	0
ENSG00000203760	4.1716	2.9093	2.7368	3.5041	0.8941	0.467	53.7861	33.5812	7.3487
ENSG00000203772	18.8698	5.6874	13.305	NA	NA	NA	2.6958	2.0923	2.0848
ENSG00000203778	49.9905	63.5025	53.0789	7.187	12.2803	11.8027	414.0455	801.3503	135.6558
ENSG00000203780	4.1482	4.8098	3.2895	0	0	0	129.7776	120.6648	12.5572
ENSG00000203783	NA	NA	NA	NA	NA	NA	6.5871	5.7721	0.986
ENSG00000203784	0	0	0	0.21	0	0	478.1376	1187.9275	8.8851
ENSG00000203786	NA	NA	NA	NA	NA	NA	0	0	0.0497
ENSG00000203791	20.3288	24.6009	28.557	NA	NA	NA	47.0515	36.1869	12.0634
ENSG00000203795	NA	NA	NA	NA	NA	NA	30.4901	49.6945	1.2243
ENSG00000203797	5.2114	3.5631	2.0244	10.2269	16.4529	5.3923	NA	NA	NA
ENSG00000203805	8.4182	10.091	3.5248	0.2376	2.0462	1.1876	10.4256	7.647	12.2936
ENSG00000203811	0	0	0	0	0	0	0	0	0
ENSG00000203812	0	0	0	0	0	0	0	0	0
ENSG00000203814	6.8322	6.6368	4.6003	7.858	5.9526	1.3092	12.5285	1.9751	25.2068
ENSG00000203818	3.1668	1.893	1.2028	0	0.5808	0	0.7259	0.5634	13.6833
ENSG00000203837	NA	NA	NA	NA	NA	NA	0	1.005	0
ENSG00000203852	0	0	0	0	0	0	0	0	0
ENSG00000203859	NA	NA	NA	NA	NA	NA	0.9998	0.7242	6.0309
ENSG00000203867	0.9029	0.4928	0.7319	NA	NA	NA	0.7267	0.8015	4.326
ENSG00000203870	NA	NA	NA	NA	NA	NA	3.7292	1.3507	0
ENSG00000203872	NA	NA	NA	0.3119	0.5968	1.0391	21.923	50.5186	1.3983
ENSG00000203877	7.8079	14.6111	21.3102	NA	NA	NA	1.0505	0.5435	1.2186
ENSG00000203879	561.4058	464.2673	490.7719	14.8507	26.1998	29.7828	41.2873	26.531	121.0581
ENSG00000203880	49.8697	43.8811	48.2934	15.4496	20.2238	21.1275	40.7256	31.7146	42.8221
ENSG00000203883	3.2554	0.1684	1.3229	11.1785	18.0855	11.876	4.3911	4.0094	24.0834
ENSG00000203896	NA	NA	NA	NA	NA	NA	NA	NA	NA
ENSG00000203907	NA	NA	NA	0	0	0	10.6074	13.5067	18.0732
ENSG00000203908	0.2211	0.0991	0	NA	NA	NA	0.114	0	62.2446
ENSG00000203909	NA	NA	NA	NA	NA	NA	0.85	0	33.8934
ENSG00000203910	NA	NA	NA	NA	NA	NA	10.5763	9.8076	0.0797
ENSG00000203923	0	0	0	NA	NA	NA	3.4056	1.8502	0.1975
ENSG00000203926	0	0	0	0	0	0	0	0	0
ENSG00000203933	NA	NA	NA	NA	NA	NA	32.6217	22.0137	0.0797
ENSG00000203942	0.538	0.5789	0	0.5569	4.9735	0.7422	368.3668	630.6288	33.9259
ENSG00000203943	4.2121	4.6162	4.2178	NA	NA	NA	41.9984	20.794	7.2801
ENSG00000203950	12.4741	8.7207	6.8332	3.1004	10.1215	6.5631	2.3989	1.1848	14.6731
ENSG00000203952	1.7744	3.5136	1.4705	0.1276	0	0	5.7959	2.841	0.0442
ENSG00000203963	0.6102	0.8207	0.3793	NA	NA	NA	42.4236	57.0893	0
ENSG00000203965	17.2161	19.005	23.7547	1.2871	0.0632	0.066	37.489	40.1832	0.4349
ENSG00000203970	NA	NA	NA	NA	NA	NA	0	0	0
ENSG00000203985	NA	NA	NA	NA	NA	NA	0	0	0
ENSG00000203989	NA	NA	NA	NA	NA	NA	0.6022	0	4.4408
ENSG00000203995	NA	NA	NA	1.1487	0.2198	0.2296	12.1035	5.8901	5.2557
ENSG00000204001	0.4726	0	1.6645	NA	NA	NA	0	0	0
ENSG00000204003	0	0	0.1303	NA	NA	NA	NA	NA	NA
ENSG00000204006	0	0	0.1529	NA	NA	NA	53.3272	82.5839	0
ENSG00000204007	NA	NA	NA	NA	NA	NA	1.6144	5.6382	0.1405
ENSG00000204019	0	0	0	0	0	0	75.4558	79.2123	0.253
ENSG00000204022	0	0.4673	0.3239	NA	NA	NA	9.4838	12.6708	0
ENSG00000204025	NA	NA	NA	NA	NA	NA	30.8545	13.2655	8.4976
ENSG00000204033	0	0	0	NA	NA	NA	NA	NA	NA
ENSG00000204052	16.1191	12.2037	20.6513	NA	NA	NA	83.4456	119.363	34.117
ENSG00000204060	2.8407	1.1578	1.7388	0.0743	0.9237	0.5196	4.3507	5.5474	7.2101
ENSG00000204065	25.0341	24.64	8.2501	NA	NA	NA	21.138	14.821	108.116
ENSG00000204070	31.011	19.9603	19.5605	16.0236	34.7196	23.8276	13.1432	11.061	41.9744
ENSG00000204071	16.898	25.2534	11.7238	NA	NA	NA	8.6474	6.2919	41.4578
ENSG00000204084	15.7959	8.6543	12.3417	4.8789	5.6234	6.8722	13.5576	10.085	9.8057
ENSG00000204086	2.3919	0.2475	0.2859	0.1587	0.4556	0.1586	4.27	1.1047	1.431
ENSG00000204099	4.8981	3.6093	4.461	13.8892	154.1482	80.818	NA	NA	NA
ENSG00000204103	10.4147	10.606	7.6289	15.0157	104.5052	88.5201	4.3737	2.7395	52.1171
ENSG00000204104	19.4438	24.3396	14.4061	8.7016	16.5254	12.1511	67.2544	77.5994	45.7818
ENSG00000204116	32.4581	38.9019	32.2246	3.1986	0	1.0658	4.8617	2.4012	6.5371
ENSG00000204118	0.6695	0.4002	1.1097	0	0	0	0.2302	0	0.5341
ENSG00000204120	44.1448	49.2093	35.4461	14.111	24.4704	24.8527	94.0794	77.6504	40.236
ENSG00000204128	31.5939	26.1391	25.4061	57.8072	387.6652	141.8299	1.3438	0.6519	3.0691
ENSG00000204130	45.0515	51.8087	52.3149	6.2681	0.9177	0.8902	19.0862	10.9033	3.4209
ENSG00000204131	4.4353	7.5222	5.5921	NA	NA	NA	9.751	5.9042	23.2905
ENSG00000204138	6.2876	9.4269	6.5132	16.8871	12.3383	10.761	22.2795	20.4206	13.6201
ENSG00000204140	0.3951	0	0.1228	NA	NA	NA	0	0.3163	0
ENSG00000204147	1.7424	2.3435	0.8122	0	0	0	0.4493	0	0.8687
ENSG00000204149	1.4034	0.3146	1.0031	0.3026	0.8108	0.8471	1.7732	1.7694	1.8891
ENSG00000204152	13.999	13.3166	10.2896	2.8601	8.2102	8.3572	7.2347	11.7405	11.2156
ENSG00000204160	14.1926	10.3149	12.6282	8.3912	20.3543	14.4252	6.5828	6.4483	26.0229
ENSG00000204161	4.0929	3.4661	2.2612	1.5691	1.1261	5.4898	0.7892	0.3063	8.2401
ENSG00000204165	0	0	0	NA	NA	NA	72.0163	63.3389	1.6458
ENSG00000204172	1.0607	0.2296	0.4319	0.3786	3.0188	2.0184	3.018	2.0203	1.116
ENSG00000204175	0.7352	0.4238	0.8159	0.1359	0.8668	2.0828	8.6662	9.3744	3.8328
ENSG00000204176	0	0	0.1262	0.0737	0.1411	0	0	0.1066	0.239
ENSG00000204178	30.5178	34.417	34.624	48.0536	21.3001	23.502	84.3784	132.9199	26.3465
ENSG00000204179	3.9286	3.9987	3.2997	NA	NA	NA	10.4563	9.1369	3.1809
ENSG00000204183	NA	NA	NA	NA	NA	NA	0	0	0.1724
ENSG00000204186	32.8123	33.1571	44.3689	2.4107	0.2744	0.1075	14.2954	6.4372	1.0418
ENSG00000204193	NA	NA	NA	NA	NA	NA	18.931	40.5378	0.2646
ENSG00000204209	17.0117	20.1247	16.2339	10.0447	18.7933	10.5458	55.1575	50.1782	69.921
ENSG00000204217	104.5064	122.4344	126.0579	33.5837	6.1304	6.8175	35.6048	19.3696	16.1966
ENSG00000204219	4.7653	10.0939	6.6103	92.8145	349.2005	299.8944	5.8413	5.3076	19.5849
ENSG00000204220	52.4695	63.1741	46.6699	38.7031	56.6215	56.9134	58.9018	81.1887	77.7576
ENSG00000204227	32.0973	33.56	29.4824	14.3033	93.5558	84.5618	58.5184	41.3877	81.3833
ENSG00000204228	7.0836	5.2793	5.7749	22.6954	115.7196	83.132	7.781	5.9653	17.6674
ENSG00000204231	38.4835	31.0123	33.2188	7.3425	28.5469	21.7101	14.7873	11.7637	30.77
ENSG00000204237	18.5655	9.0538	15.8914	8.9907	45.9714	23.0298	36.7878	35.4616	62.3572
ENSG00000204246	0.0693	0	0.0861	0	0	0	0	0	0
ENSG00000204248	2.7308	0.9537	1.5097	0.2605	0.964	2.8127	3.2022	3.3942	2.0637
ENSG00000204252	1.7285	3.0998	0.9549	1.9051	2.0607	9.1081	0.1989	0.1544	9.921
ENSG00000204256	57.5216	50.5003	55.4202	31.9123	93.0208	58.8247	145.2884	192.722	146.7244
ENSG00000204257	3.5878	7.754	2.5158	9.3639	8.2006	14.2784	3.3396	2.1932	16.2412
ENSG00000204262	21.9494	8.933	24.6379	11.3241	24.0585	17.4023	7.362	3.4552	141.4735
ENSG00000204264	7.2221	8.0363	6.4897	39.4802	57.4558	37.3644	3.0515	1.4628	34.3584
ENSG00000204267	13.6125	12.1116	9.6817	NA	NA	NA	4.4149	2.6963	37.2362
ENSG00000204271	13.5963	19.6726	21.1263	1.3647	3.9942	2.5678	4.6075	1.7135	6.7925
ENSG00000204272	18.5136	15.3478	16.7173	6.3277	4.0365	7.2289	6.1252	9.7875	42.8423
ENSG00000204278	12.0513	7.7395	6.9841	NA	NA	NA	0	0.2168	0
ENSG00000204279	NA	NA	NA	NA	NA	NA	23.9888	14.5561	4.4272
ENSG00000204287	49.9065	169.7617	34.0145	128.333	69.2781	109.3756	42.8002	17.7063	255.8296
ENSG00000204291	0.7115	0.1712	0.7765	0	0	0.2614	42.4555	17.5727	213.4051
ENSG00000204293	0	0	0	NA	NA	NA	0.1584	2.1507	0
ENSG00000204296	NA	NA	NA	NA	NA	NA	73.4775	106.7765	2.1297
ENSG00000204300	NA	NA	NA	0	0	0	43.452	61.4717	0.3828
ENSG00000204301	2.5618	1.5853	2.0183	NA	NA	NA	NA	NA	NA
ENSG00000204304	17.0004	14.3914	15.3628	7.477	19.9402	16.9736	11.2481	9.5805	39.3458
ENSG00000204305	0.626	0	0.4864	0.135	5.4257	1.3495	0.2331	0.2412	2.884
ENSG00000204308	24.3689	13.8509	15.7253	13.2097	65.7273	46.1589	16.7572	12.6859	40.8702
ENSG00000204310	68.1492	46.8772	57.9174	34.8468	71.4505	43.615	101.9832	139.823	110.7911
ENSG00000204311	2.5946	2.0816	3.0131	0.0589	0.1127	0.3533	31.1997	44.2753	0.7762
ENSG00000204314	19.3135	12.4605	14.7853	NA	NA	NA	0.8908	1.0056	3.5698
ENSG00000204315	4.3385	4.9399	5.4786	1.3663	4.6609	3.444	5.4695	4.9616	9.3937
ENSG00000204316	37.514	28.7595	36.8024	31.1591	97.6427	74.4042	44.2411	59.0001	102.0383
ENSG00000204323	3.7081	2.2166	2.4967	0	3.7893	1.9793	0.3187	1.2369	1.479
ENSG00000204334	1.8422	5.231	2.1946	2.781	0	0.5295	272.6809	291.8874	6.9804
ENSG00000204335	0.1812	0.2708	0.1502	0.6283	8.4167	1.5987	1.1066	1.4314	4.4929
ENSG00000204344	12.0183	6.3356	8.5779	1.481	8.1756	7.516	8.1645	10.6181	5.2476
ENSG00000204347	3.2707	1.2633	2.5332	NA	NA	NA	0.5709	0.7251	4.4555
ENSG00000204348	9.5953	8.3991	11.2886	4.7297	20.554	16.1536	61.387	115.406	48.5226
ENSG00000204351	19.3842	10.926	20.241	6.1471	25.8562	27.0116	10.8376	10.2415	34.4715
ENSG00000204352	4.8939	1.6456	2.9657	0	0	0	2.0192	2.8404	0.9516
ENSG00000204356	39.322	37.9884	32.9725	11.5743	42.4543	54.7428	267.3214	384.414	166.017
ENSG00000204361	NA	NA	NA	NA	NA	NA	1.557	2.7676	0.2331
ENSG00000204363	NA	NA	NA	NA	NA	NA	52.7874	76.6525	0.5926
ENSG00000204366	2.7246	3.9936	2.1494	0.2712	1.9029	0.4518	1.4592	2.307	11.1286
ENSG00000204370	20.4872	12.9673	15.355	25.5988	24.1215	27.2777	6.5261	4.8238	16.8535
ENSG00000204371	50.2951	44.5379	40.6075	5.3125	19.6744	14.7186	42.6306	78.9168	65.802
ENSG00000204379	0	0	0	0	0	0	0	0	0
ENSG00000204381	7.3	10.2136	8.7223	1.08	0	0	3.8452	3.0872	12.5359
ENSG00000204382	0	0	0	0	0	0	0	0	0
ENSG00000204385	NA	NA	NA	NA	NA	NA	1.3438	1.4254	1.8707
ENSG00000204386	33.7204	20.6771	29.7809	29.837	39.4055	33.7724	10.6377	6.3081	56.7792
ENSG00000204387	65.0135	92.4206	70.3688	16.4139	5.2353	7.6569	199.2163	150.0463	72.1005
ENSG00000204388	4.1297	4.006	3.4768	4.4043	26.7733	8.87	3.0205	1.8033	5.7052
ENSG00000204389	6.3823	2.9961	4.2001	13.0761	90.837	39.8232	6.3586	2.6698	10.7924
ENSG00000204390	3.6041	6.2951	4.4101	0.7772	0.9916	0.6474	139.5245	175.1304	10.3097
ENSG00000204392	18.328	21.3871	22.7828	10.612	12.8482	7.7936	25.3791	25.3251	58.2813
ENSG00000204394	23.3595	18.5369	25.8043	14.4797	40.2599	36.8015	132.1866	219.6155	79.2707
ENSG00000204396	6.9714	5.3061	9.4384	0.7108	3.7408	3.9079	0.6756	0.8914	2.2727
ENSG00000204397	0.6087	1.0915	0.8322	7.7703	2.2105	0.4199	0.6278	0.5847	2.6218
ENSG00000204406	13.1811	11.7441	13.8535	1.8649	0.898	1.0824	8.6244	12.3071	1.9936
